 Populating box and setting intial velocities
 Beginning Simulation:           50 steps, with           10 particles.
  0.820496142       4.57349253       4.10229158      -7.94803143    
   1.26421595       3.72177696      -6.07194853      -6.56745338    
  0.609001100       3.79792166       4.64580107      -7.64307117    
   1.31215787       1.69013929       4.73778105       7.58639812    
  0.366477966       4.60694838     -0.597853720      -8.92426872    
   2.91932440      0.156203166      -8.32207584      -3.27766013    
   3.42963505       1.28125930      -5.84882736       6.76692104    
   2.07999587       3.02003574      -6.81730604       5.79002094    
   3.66091776       4.69344234      -2.93581605      -8.44872665    
  0.549041867       1.22235012       3.26768756      -8.32599640    
 Step           49 complete
   1.23072529       3.77868938       4.10229158      -7.94803143    
  0.657021105       3.06503153      -6.07194853      -6.56745338    
   1.07358122       3.03361464       4.64580107      -7.64307117    
   1.78593600       2.44877911       4.73778105       7.58639812    
  0.306692600       3.71452141     -0.597853720      -8.92426872    
   2.08711672      0.483969182      -8.32207584       3.27766013    
   2.84475231       1.95795143      -5.84882736       6.76692104    
   1.39826524       3.59903789      -6.81730604       5.79002094    
   3.36733603       3.84856963      -2.93581605      -8.44872665    
  0.875810623      0.389750481       3.26768756      -8.32599640    
 Step           50 complete
 Simulation Complete
